comment_id,author,comment,likes,published,video_id,parent_id,raw,clean_comment,lang,neg,neu,pos,compound,sentiment_vader
Ugy6aLPDuB05P5VdWpN4AaABAg,@OP_Luffy06,"OMG this is worrying, but as an Indian I feel good😂😎
They have our cultural, ancestral loot as a backup 😏",0,2025-10-24 12:51:05+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'OMG this is worrying, but as an Indian I feel good😂😎\nThey have our cultural, ancestral loot as a backup 😏', 'textOriginal': 'OMG this is worrying, but as an Indian I feel good😂😎\nThey have our cultural, ancestral loot as a backup 😏', 'authorDisplayName': '@OP_Luffy06', 'authorProfileImageUrl': 'https://yt3.ggpht.com/jsiMoGcljjcTUDCfo4t1oDaStKjFWaJTw-8UAINIk3WQI-IX1gvYLZRpiT-PH3leIzwur1k0pQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@OP_Luffy06', 'authorChannelId': {'value': 'UCas6G9B0MaDY3CYNdlOe_3A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T12:51:05Z', 'updatedAt': '2025-10-24T12:54:56Z'}","OMG this is worrying, but as an Indian I feel good😂😎 They have our cultural, ancestral loot as a backup 😏",en,0.094,0.603,0.303,0.9001,Positive
Ugy6aLPDuB05P5VdWpN4AaABAg.AOeppljNwPpAOf1FaBEzEt,@Prashant_Pandey4,Stop being crybaby,0,2025-10-24 14:39:37+00:00,iUlW_oAVlAc,Ugy6aLPDuB05P5VdWpN4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Stop being crybaby', 'textOriginal': 'Stop being crybaby', 'parentId': 'Ugy6aLPDuB05P5VdWpN4AaABAg', 'authorDisplayName': '@Prashant_Pandey4', 'authorProfileImageUrl': 'https://yt3.ggpht.com/r0Xc5DB4X7T0JbDdhiptct_1Zi8-YT3F85EhyQipcCuQAACQ0PweijHYa1H_5zn204Vxy-Lkig=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@Prashant_Pandey4', 'authorChannelId': {'value': 'UCbboQ0ki2GTBJLQ6x-TlSrw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T14:39:37Z', 'updatedAt': '2025-10-24T14:39:37Z'}",Stop being crybaby,en,0.524,0.476,0.0,-0.296,Negative
Ugwin7AKO4OWldXfWTt4AaABAg,@jkbbumblebee,"The whole reason why London lost its appeal as Europe’s financial hub is because of Brexit. Since then, Frankfurt in Germany has replaced London as the finance capital of Europe. And other reason is that UK is not an industrial powerhouse like it used to be during the World War. All industries are now moving towards Germany. This is why Tesla chose Germany instead of UK for setting up a factory in Europe. Same goes for pretty much every industry these days.",0,2025-10-24 12:27:01+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'The whole reason why London lost its appeal as Europe’s financial hub is because of Brexit. Since then, Frankfurt in Germany has replaced London as the finance capital of Europe. And other reason is that UK is not an industrial powerhouse like it used to be during the World War. All industries are now moving towards Germany. This is why Tesla chose Germany instead of UK for setting up a factory in Europe. Same goes for pretty much every industry these days.', 'textOriginal': 'The whole reason why London lost its appeal as Europe’s financial hub is because of Brexit. Since then, Frankfurt in Germany has replaced London as the finance capital of Europe. And other reason is that UK is not an industrial powerhouse like it used to be during the World War. All industries are now moving towards Germany. This is why Tesla chose Germany instead of UK for setting up a factory in Europe. Same goes for pretty much every industry these days.', 'authorDisplayName': '@jkbbumblebee', 'authorProfileImageUrl': 'https://yt3.ggpht.com/z1_m6k1ZIKMGNOOMwTRyc8zQOzx4tI7-dScrPDRAejtRnMdegZLQzcV8bpy65DWFzWtzg9C4=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@jkbbumblebee', 'authorChannelId': {'value': 'UCTk8b3h_4R8gdiGyciqtbUw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T12:27:01Z', 'updatedAt': '2025-10-24T12:27:01Z'}","The whole reason why London lost its appeal as Europe’s financial hub is because of Brexit. Since then, Frankfurt in Germany has replaced London as the finance capital of Europe. And other reason is that UK is not an industrial powerhouse like it used to be during the World War. All industries are now moving towards Germany. This is why Tesla chose Germany instead of UK for setting up a factory in Europe. Same goes for pretty much every industry these days.",en,0.069,0.868,0.063,-0.128,Negative
Ugw_-jmQriTXjFDUn-x4AaABAg,@SmackRatsUK,My once great country is on the heap and we’ll soon become something similar to Ukraine if we’re lucky,1,2025-10-24 12:06:07+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'My once great country is on the heap and we’ll soon become something similar to Ukraine if we’re lucky', 'textOriginal': 'My once great country is on the heap and we’ll soon become something similar to Ukraine if we’re lucky', 'authorDisplayName': '@SmackRatsUK', 'authorProfileImageUrl': 'https://yt3.ggpht.com/BMVoBZeRoy8OVROEsefn08GGCjUlfixokzbGZeMtOF8OQbwYJBD4Oey0RHLAkM1PHEMkFHHX=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@SmackRatsUK', 'authorChannelId': {'value': 'UC-B_Uvwvfu2TgW7R-4rbYZQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T12:06:07Z', 'updatedAt': '2025-10-24T12:06:07Z'}",My once great country is on the heap and we’ll soon become something similar to Ukraine if we’re lucky,en,0.0,0.711,0.289,0.7845,Positive
UgzPqbwZuo2qqdrUcul4AaABAg,@jkbbumblebee,0:34 as an Indian I’m surprised that India is after USA and China for IPOs. All credit goes to Prime Minister Narendra Modi and the NDA run Union Cabinet that manages the Central Government,2,2025-10-24 12:04:57+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': '0:34 as an Indian I’m surprised that India is after USA and China for IPOs. All credit goes to Prime Minister Narendra Modi and the NDA run Union Cabinet that manages the Central Government', 'textOriginal': '0:34 as an Indian I’m surprised that India is after USA and China for IPOs. All credit goes to Prime Minister Narendra Modi and the NDA run Union Cabinet that manages the Central Government', 'authorDisplayName': '@jkbbumblebee', 'authorProfileImageUrl': 'https://yt3.ggpht.com/z1_m6k1ZIKMGNOOMwTRyc8zQOzx4tI7-dScrPDRAejtRnMdegZLQzcV8bpy65DWFzWtzg9C4=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@jkbbumblebee', 'authorChannelId': {'value': 'UCTk8b3h_4R8gdiGyciqtbUw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 2, 'publishedAt': '2025-10-24T12:04:57Z', 'updatedAt': '2025-10-24T12:06:06Z'}",0:34 as an Indian I’m surprised that India is after USA and China for IPOs. All credit goes to Prime Minister Narendra Modi and the NDA run Union Cabinet that manages the Central Government,en,0.0,0.877,0.123,0.5423,Positive
UgzUu38NDCwnoVq2OH54AaABAg,@chriswinslow,"I wish the LSE showed prices in pounds instead of pence. But saying that, I don’t own a single UK stock out of the 30 or companies I've invested in; they are mostly US with a few European shares. I even switched from a British broker to a platform that’s headquartered in the US after HL failed to offer Arm holdings. This country doesn’t scream out business like the US does. I can’t see the LSE getting any better. Brexit even caused the LSE and Frankfurt Stock Exchange merger to fall through. London felt like the centre of the world when I was growing up in South London,  not far from Canary Wharf and the West End, not anymore.",0,2025-10-24 11:57:30+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""I wish the LSE showed prices in pounds instead of pence. But saying that, I don’t own a single UK stock out of the 30 or companies I've invested in; they are mostly US with a few European shares. I even switched from a British broker to a platform that’s headquartered in the US after HL failed to offer Arm holdings. This country doesn’t scream out business like the US does. I can’t see the LSE getting any better. Brexit even caused the LSE and Frankfurt Stock Exchange merger to fall through. London felt like the centre of the world when I was growing up in South London,  not far from Canary Wharf and the West End, not anymore."", 'textOriginal': ""I wish the LSE showed prices in pounds instead of pence. But saying that, I don’t own a single UK stock out of the 30 or companies I've invested in; they are mostly US with a few European shares. I even switched from a British broker to a platform that’s headquartered in the US after HL failed to offer Arm holdings. This country doesn’t scream out business like the US does. I can’t see the LSE getting any better. Brexit even caused the LSE and Frankfurt Stock Exchange merger to fall through. London felt like the centre of the world when I was growing up in South London,  not far from Canary Wharf and the West End, not anymore."", 'authorDisplayName': '@chriswinslow', 'authorProfileImageUrl': 'https://yt3.ggpht.com/aZ2eIBnILXmxiNbA6ZTArIfuRp9aj0N2HPBLdyCmVT2AB9kjI43xF_h0OHttat6w9nsND90qmtA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@chriswinslow', 'authorChannelId': {'value': 'UCiIJmN7rzF_Tyjdle5rVPcQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T11:57:30Z', 'updatedAt': '2025-10-24T12:10:07Z'}","I wish the LSE showed prices in pounds instead of pence. But saying that, I don’t own a single UK stock out of the 30 or companies I've invested in; they are mostly US with a few European shares. I even switched from a British broker to a platform that’s headquartered in the US after HL failed to offer Arm holdings. This country doesn’t scream out business like the US does. I can’t see the LSE getting any better. Brexit even caused the LSE and Frankfurt Stock Exchange merger to fall through. London felt like the centre of the world when I was growing up in South London, not far from Canary Wharf and the West End, not anymore.",en,0.059,0.816,0.125,0.7935,Positive
UgznLxpQ33C-e3O6TE54AaABAg,@PhilippBlum,Not surprised. London has become a hub for criminals. Why would anyone want to touch dirty money. It's what will happen to NY eventually too.,0,2025-10-24 11:56:22+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""Not surprised. London has become a hub for criminals. Why would anyone want to touch dirty money. It's what will happen to NY eventually too."", 'textOriginal': ""Not surprised. London has become a hub for criminals. Why would anyone want to touch dirty money. It's what will happen to NY eventually too."", 'authorDisplayName': '@PhilippBlum', 'authorProfileImageUrl': 'https://yt3.ggpht.com/DbLpVsonTODyxLWFi17JYuvpMaMV2U0JJTT1PH-OM0nS24nLP4crRRmNk4lkqE_CGw0j6v61Ng=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@PhilippBlum', 'authorChannelId': {'value': 'UCkc0GhG4W2Thg-fm-v8iIVQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T11:56:22Z', 'updatedAt': '2025-10-24T11:56:22Z'}",Not surprised. London has become a hub for criminals. Why would anyone want to touch dirty money. It's what will happen to NY eventually too.,en,0.27,0.687,0.043,-0.7885,Negative
UgzENpLmc38GjBwOzB14AaABAg,@ONETWO-k5o,"London was the EU's capital until Brexit downsized it. That's what happened. Why would anyone who isn't living in the UK list in london ? London, although beautiful, has isolated itself.",11,2025-10-24 11:41:29+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""London was the EU's capital until Brexit downsized it. That's what happened. Why would anyone who isn't living in the UK list in london ? London, although beautiful, has isolated itself."", 'textOriginal': ""London was the EU's capital until Brexit downsized it. That's what happened. Why would anyone who isn't living in the UK list in london ? London, although beautiful, has isolated itself."", 'authorDisplayName': '@ONETWO-k5o', 'authorProfileImageUrl': 'https://yt3.ggpht.com/Pk-zu5La2J2B49KwiT2B6bba3OHS8WYwLOs9x7WB_Bv6YMCq60j93nlAuzcnGuAdiVvtZku_yQ4=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@ONETWO-k5o', 'authorChannelId': {'value': 'UC7Z2SBmtrR3QoIPkfKVu9_A'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 11, 'publishedAt': '2025-10-24T11:41:29Z', 'updatedAt': '2025-10-24T11:52:53Z'}","London was the EU's capital until Brexit downsized it. That's what happened. Why would anyone who isn't living in the UK list in london ? London, although beautiful, has isolated itself.",en,0.065,0.824,0.111,0.3818,Positive
UgzENpLmc38GjBwOzB14AaABAg.AOehrtG0FESAOekU7UCMfY,@ccc3,"It's not just that. Tighter rules, stamp tax, board diversity requirements have made the LSE rather unappetizing compared to other exchanges where you don't have to jump through so many hoops",0,2025-10-24 12:04:19+00:00,iUlW_oAVlAc,UgzENpLmc38GjBwOzB14AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""It's not just that. Tighter rules, stamp tax, board diversity requirements have made the LSE rather unappetizing compared to other exchanges where you don't have to jump through so many hoops"", 'textOriginal': ""It's not just that. Tighter rules, stamp tax, board diversity requirements have made the LSE rather unappetizing compared to other exchanges where you don't have to jump through so many hoops"", 'parentId': 'UgzENpLmc38GjBwOzB14AaABAg', 'authorDisplayName': '@ccc3', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kOBkDVYEegDrWoATSqLktFnt71wKuxaG-LdjCNHlrFcP1g=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@ccc3', 'authorChannelId': {'value': 'UCDXSFy0eJis-IVUDPhtRRbg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T12:04:19Z', 'updatedAt': '2025-10-24T12:04:26Z'}","It's not just that. Tighter rules, stamp tax, board diversity requirements have made the LSE rather unappetizing compared to other exchanges where you don't have to jump through so many hoops",en,0.0,1.0,0.0,0.0,Neutral
UgzqYQ4QZlCdfqCT8XN4AaABAg,@anderson2718,All roads lead to BREXIT,7,2025-10-24 11:31:06+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'All roads lead to BREXIT', 'textOriginal': 'All roads lead to BREXIT', 'authorDisplayName': '@anderson2718', 'authorProfileImageUrl': 'https://yt3.ggpht.com/f2R06Fa9arZRDWxZmcCu2vOeO6eK2CeZ8JZVkCDvq1xgNGTxQjfz_LL_6Zxt16mp5T3tWEZ73Q=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@anderson2718', 'authorChannelId': {'value': 'UCLowtB5eWEPug5JLzyD1u-Q'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 7, 'publishedAt': '2025-10-24T11:31:06Z', 'updatedAt': '2025-10-24T11:31:06Z'}",All roads lead to BREXIT,en,0.0,1.0,0.0,0.0,Neutral
Ugw6szFxs_r-UelAHA14AaABAg,@GonzoTehGreat,This is really good news for the UK. The parasitic financial centre in London has leached from the rest of the country for too long and needs to decline.,0,2025-10-24 11:30:40+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'This is really good news for the UK. The parasitic financial centre in London has leached from the rest of the country for too long and needs to decline.', 'textOriginal': 'This is really good news for the UK. The parasitic financial centre in London has leached from the rest of the country for too long and needs to decline.', 'authorDisplayName': '@GonzoTehGreat', 'authorProfileImageUrl': 'https://yt3.ggpht.com/AJG_zgJvuRl0JX9NGSrUpPcXk8QuYEc-Z0KRU2sCah_uhDuhb6OqAa62CVDMFqickSfLbGDV9pA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@GonzoTehGreat', 'authorChannelId': {'value': 'UCpY_gek7bnmdhW45SEgCbYA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T11:30:40Z', 'updatedAt': '2025-10-24T11:32:48Z'}",This is really good news for the UK. The parasitic financial centre in London has leached from the rest of the country for too long and needs to decline.,en,0.0,0.898,0.102,0.4927,Positive
UgxcE24zP9gM_ZkWcFx4AaABAg,@riturajkundu210,when asian rule the land of british then they are at the last stage 😂,1,2025-10-24 11:17:36+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'when asian rule the land of british then they are at the last stage 😂', 'textOriginal': 'when asian rule the land of british then they are at the last stage 😂', 'authorDisplayName': '@riturajkundu210', 'authorProfileImageUrl': 'https://yt3.ggpht.com/eXNneWZ8m5tWY1fpq6aUpjwNfMkiAICHk4J7wXxNlLXbbUHn5UbbGK7SzcjXzkMlhU0D5IxX=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@riturajkundu210', 'authorChannelId': {'value': 'UCuFDR0B9cSUvwosdmISQSPg'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T11:17:36Z', 'updatedAt': '2025-10-24T11:17:36Z'}",when asian rule the land of british then they are at the last stage 😂,en,0.084,0.749,0.167,0.4404,Positive
UgynmfYWarnmbzLM_Nl4AaABAg,@glostergloster6945,"Lol if they think the answer is to increase executive pay, the same executives who have failed so badly, then this country is truly sunk.",6,2025-10-24 11:06:49+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Lol if they think the answer is to increase executive pay, the same executives who have failed so badly, then this country is truly sunk.', 'textOriginal': 'Lol if they think the answer is to increase executive pay, the same executives who have failed so badly, then this country is truly sunk.', 'authorDisplayName': '@glostergloster6945', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kOPmXnmyTqIC0J6D76wLOANE2FNrXWcRFyplfb4TYWCQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@glostergloster6945', 'authorChannelId': {'value': 'UCZta8T4MtEoFEGUArTVMvUA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 6, 'publishedAt': '2025-10-24T11:06:49Z', 'updatedAt': '2025-10-24T11:06:49Z'}","Lol if they think the answer is to increase executive pay, the same executives who have failed so badly, then this country is truly sunk.",en,0.244,0.532,0.224,-0.1757,Negative
UgynmfYWarnmbzLM_Nl4AaABAg.AOedu4k8RtGAOefKmYhPcC,@yeti2725,Or maybe most of the worthwhile CEOs have moved to the U.S.,0,2025-10-24 11:19:20+00:00,iUlW_oAVlAc,UgynmfYWarnmbzLM_Nl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'Or maybe most of the worthwhile CEOs have moved to the U.S.', 'textOriginal': 'Or maybe most of the worthwhile CEOs have moved to the U.S.', 'parentId': 'UgynmfYWarnmbzLM_Nl4AaABAg', 'authorDisplayName': '@yeti2725', 'authorProfileImageUrl': 'https://yt3.ggpht.com/qugdqONSIUIX4aqIbzihFWVjZNUcoSbe7WqjgcU__AOkVozcDwu2j2mzduBgJKo6TKxtVpe0blI=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@yeti2725', 'authorChannelId': {'value': 'UC2OQgyRElXq95i5cKBB_Fsw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T11:19:20Z', 'updatedAt': '2025-10-24T11:19:20Z'}",Or maybe most of the worthwhile CEOs have moved to the U.S.,en,0.0,0.805,0.195,0.3947,Positive
UgynmfYWarnmbzLM_Nl4AaABAg.AOedu4k8RtGAOen6vLHueN,@glostergloster6945,@yeti2725 Or maybe the best companies arent the ones with the highest paid CEOs. Lots of dogs with fleas out there with over paid fleas.,0,2025-10-24 12:27:21+00:00,iUlW_oAVlAc,UgynmfYWarnmbzLM_Nl4AaABAg,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': '@yeti2725 Or maybe the best companies arent the ones with the highest paid CEOs. Lots of dogs with fleas out there with over paid fleas.', 'textOriginal': '@yeti2725 Or maybe the best companies arent the ones with the highest paid CEOs. Lots of dogs with fleas out there with over paid fleas.', 'parentId': 'UgynmfYWarnmbzLM_Nl4AaABAg', 'authorDisplayName': '@glostergloster6945', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_kOPmXnmyTqIC0J6D76wLOANE2FNrXWcRFyplfb4TYWCQ=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@glostergloster6945', 'authorChannelId': {'value': 'UCZta8T4MtEoFEGUArTVMvUA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T12:27:21Z', 'updatedAt': '2025-10-24T12:27:21Z'}",@yeti2725 Or maybe the best companies arent the ones with the highest paid CEOs. Lots of dogs with fleas out there with over paid fleas.,en,0.0,0.851,0.149,0.6369,Positive
Ugx2Cyc9hR277DBvr8R4AaABAg,@mmajoey-y4g,the day uk sanctioned Russia and took the oligarchs money i knew it was doomed. no investor will ever park theri money anmore.,0,2025-10-24 10:52:51+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'the day uk sanctioned Russia and took the oligarchs money i knew it was doomed. no investor will ever park theri money anmore.', 'textOriginal': 'the day uk sanctioned Russia and took the oligarchs money i knew it was doomed. no investor will ever park theri money anmore.', 'authorDisplayName': '@mmajoey-y4g', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_mp5BHtWA80vQXe5GQGGJC5HSAgwawTY449G435D_WqweF5fNSBjGscoCuzbxwx91FdyA=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@mmajoey-y4g', 'authorChannelId': {'value': 'UC4T0d1E1QHN2lTGcFGdNqFQ'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 0, 'publishedAt': '2025-10-24T10:52:51Z', 'updatedAt': '2025-10-24T10:52:51Z'}",the day uk sanctioned Russia and took the oligarchs money i knew it was doomed. no investor will ever park theri money anmore.,en,0.234,0.766,0.0,-0.7506,Negative
Ugw6MDa_6UuUr0n2Wol4AaABAg,@alphaTrader.oo1,London? LoL,1,2025-10-24 10:50:27+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'London? LoL', 'textOriginal': 'London? LoL', 'authorDisplayName': '@alphaTrader.oo1', 'authorProfileImageUrl': 'https://yt3.ggpht.com/sdL0-MQJ9104VmYIKJdVNDHoJogDIxugocGBAAroeeE_3So-u6ofeUVRzE0DBvFJX4UB-Uh5vw=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@alphaTrader.oo1', 'authorChannelId': {'value': 'UCx2HGMWBgRdiHBdk1G2GtLw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T10:50:27Z', 'updatedAt': '2025-10-24T10:50:27Z'}",London? LoL,es,0.0,0.263,0.737,0.4215,Positive
UgwdfOF0DQlG5phWXsR4AaABAg,@LesDickson,"I feel like I'm repeating myself but fixing London's ailing IPO market requires genuine reform, they've clearly lost its ability to function as a place for firms to raise capital. And the apathy by Julia Hoggett + succesive govt's is what frustrates me more than anything. (1) Stamp duty on shares needs to be abolished, (2) adress [our lack of] risk culture, (3) streamline the listings process, (4) direct institutional capital toward growth companies, (5) expand analyst coverage and (6) cut pointless regulatory friction.",1,2025-10-24 10:45:52+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': ""I feel like I'm repeating myself but fixing London's ailing IPO market requires genuine reform, they've clearly lost its ability to function as a place for firms to raise capital. And the apathy by Julia Hoggett + succesive govt's is what frustrates me more than anything. (1) Stamp duty on shares needs to be abolished, (2) adress [our lack of] risk culture, (3) streamline the listings process, (4) direct institutional capital toward growth companies, (5) expand analyst coverage and (6) cut pointless regulatory friction."", 'textOriginal': ""I feel like I'm repeating myself but fixing London's ailing IPO market requires genuine reform, they've clearly lost its ability to function as a place for firms to raise capital. And the apathy by Julia Hoggett + succesive govt's is what frustrates me more than anything. (1) Stamp duty on shares needs to be abolished, (2) adress [our lack of] risk culture, (3) streamline the listings process, (4) direct institutional capital toward growth companies, (5) expand analyst coverage and (6) cut pointless regulatory friction."", 'authorDisplayName': '@LesDickson', 'authorProfileImageUrl': 'https://yt3.ggpht.com/fxcmIOmGTncm1Qa22MSFJz359924J-QZZkvrNKr_7i325C1hCWZNU_7XSZjdGPvwrvwV5AXHCg=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@LesDickson', 'authorChannelId': {'value': 'UCQPKk8XqaqVWxju5OJ70vvA'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T10:45:52Z', 'updatedAt': '2025-10-24T10:45:52Z'}","I feel like I'm repeating myself but fixing London's ailing IPO market requires genuine reform, they've clearly lost its ability to function as a place for firms to raise capital. And the apathy by Julia Hoggett + succesive govt's is what frustrates me more than anything. (1) Stamp duty on shares needs to be abolished, (2) adress [our lack of] risk culture, (3) streamline the listings process, (4) direct institutional capital toward growth companies, (5) expand analyst coverage and (6) cut pointless regulatory friction.",en,0.166,0.671,0.162,-0.1154,Negative
UgzbvlRUyI4ByZiGgQ94AaABAg,@phikolomzimanqina9237,The Death of Fiat Curencies & the Stock Market #Shorting the Global Economy,1,2025-10-24 10:44:40+00:00,iUlW_oAVlAc,,"{'channelId': 'UCUMZ7gohGI9HcU9VNsr2FJQ', 'videoId': 'iUlW_oAVlAc', 'textDisplay': 'The Death of Fiat Curencies & the Stock Market #Shorting the Global Economy', 'textOriginal': 'The Death of Fiat Curencies & the Stock Market #Shorting the Global Economy', 'authorDisplayName': '@phikolomzimanqina9237', 'authorProfileImageUrl': 'https://yt3.ggpht.com/ytc/AIdro_m40QaX9ozyunOKB5HmUTzE5fgtrQp5uHnKmCUuC_46DYo=s48-c-k-c0x00ffffff-no-rj', 'authorChannelUrl': 'http://www.youtube.com/@phikolomzimanqina9237', 'authorChannelId': {'value': 'UC1nz0DUfezwHjGGXYLU2Svw'}, 'canRate': True, 'viewerRating': 'none', 'likeCount': 1, 'publishedAt': '2025-10-24T10:44:40Z', 'updatedAt': '2025-10-24T10:44:40Z'}",The Death of Fiat Curencies & the Stock Market #Shorting the Global Economy,en,0.245,0.755,0.0,-0.5994,Negative
